text,font_size,font_name,is_bold,is_title_case,is_uppercase,x,y,page,line_len,is_heading,heading_level
®,12,OCR,0,0,0,4550,3045,1,1,0,
°,12,OCR,0,0,0,5046,3045,1,1,0,
ootball,12,OCR,0,0,0,193,3108,1,7,0,
in,12,OCR,0,0,0,363,3107,1,2,0,
the,12,OCR,0,0,0,463,3107,1,3,0,
US?,12,OCR,0,0,1,563,3130,1,3,0,
g,12,OCR,0,0,0,1519,3105,1,1,0,
ii,12,OCR,0,0,0,3320,3120,1,2,0,
9,12,OCR,0,0,0,3613,3121,1,1,0,
mera,12,OCR,0,0,0,688,3139,1,4,0,
4;,12,OCR,0,0,0,1401,3076,1,2,0,
First,12,OCR,0,1,0,1597,3066,1,5,0,
Bonus,12,OCR,0,1,0,2010,3066,1,5,0,
Out,12,OCR,0,1,0,2560,3064,1,3,0,
22,12,OCR,0,0,0,3027,3058,1,2,0,
"x="":",12,OCR,0,0,0,3232,3120,1,4,0,
ing,12,OCR,0,0,0,4479,3060,1,3,0,
Kstimat,12,OCR,0,1,0,4975,3060,1,7,0,
Bottom,12,OCR,0,1,0,684,3188,1,6,0,
rm,12,OCR,0,0,0,861,3149,1,2,0,
1,12,OCR,0,0,0,1193,3066,1,1,0,
2,12,OCR,0,0,0,1285,3064,1,1,0,
0,12,OCR,0,0,0,1452,3154,1,1,0,
9,12,OCR,0,0,0,1519,3194,1,1,0,
801,12,OCR,0,0,0,3229,3186,1,3,0,
crore,12,OCR,0,0,0,3337,3193,1,5,0,
in,12,OCR,0,0,0,3454,3185,1,2,0,
"April-June,",12,OCR,0,1,0,3497,3184,1,11,0,
"0,",12,OCR,0,0,0,4071,3113,1,2,0,
Ca,12,OCR,0,1,0,4322,3092,1,2,0,
S,12,OCR,0,1,1,4912,3092,1,1,0,
a,12,OCR,0,0,0,5230,3093,1,1,0,
es,12,OCR,0,0,0,5372,3092,1,2,0,
Around,12,OCR,0,1,0,544,3263,1,6,0,
the,12,OCR,0,0,0,718,3264,1,3,0,
World,12,OCR,0,1,0,801,3263,1,5,0,
™,12,OCR,0,0,0,2872,3293,1,1,0,
paced,12,OCR,0,0,0,3030,3249,1,5,0,
by,12,OCR,0,0,0,3159,3249,1,2,0,
treasury,12,OCR,0,0,0,3217,3251,1,8,0,
gains,12,OCR,0,0,0,3400,3249,1,5,0,
that,12,OCR,0,0,0,3514,3249,1,4,0,
helped,12,OCR,0,0,0,3606,3249,1,6,0,
.,12,OCR,0,0,0,1451,3619,1,1,0,
FALL,12,OCR,0,0,1,3028,3593,1,4,0,
IN,12,OCR,0,0,1,3135,3594,1,2,0,
PROVISIONS,12,OCR,0,0,1,3190,3593,1,10,0,
;,12,OCR,0,0,0,3958,3623,1,1,0,
growth,12,OCR,0,0,0,1187,3619,1,6,0,
in,12,OCR,0,0,0,1451,3633,1,2,0,
market,12,OCR,0,0,0,1529,3619,1,6,0,
share,12,OCR,0,0,0,1787,3619,1,5,0,
Union,12,OCR,0,1,0,3030,3657,1,5,1,H2
Bank,12,OCR,0,1,0,3247,3659,1,4,1,H2
Profit,12,OCR,0,1,0,3436,3658,1,6,1,H2
policy,12,OCR,0,0,0,3854,3623,1,6,0,
rates,12,OCR,0,0,0,4067,3626,1,5,0,
add,12,OCR,0,0,0,4244,3623,1,3,0,
pressure,12,OCR,0,0,0,4381,3638,1,8,0,
Nil,12,OCR,0,1,0,2133,3703,1,3,0,
(=,12,OCR,0,0,0,2199,3702,1,2,0,
crore),12,OCR,0,0,0,2242,3702,1,6,0,
.,12,OCR,0,0,0,3079,3751,1,1,0,
NON,12,OCR,0,0,1,4780,3711,1,3,0,
INTEREST,12,OCR,0,0,1,4881,3711,1,8,0,
INCOME*,12,OCR,0,0,1,5081,3710,1,7,0,
(z,12,OCR,0,0,0,5264,3710,1,2,0,
cr),12,OCR,0,0,0,5307,3710,1,3,0,
Our,12,OCR,0,1,0,1479,3775,1,3,0,
Bureau,12,OCR,0,1,0,1567,3775,1,6,0,
"29,840",12,OCR,0,0,0,2551,3771,1,6,0,
/,12,OCR,0,0,0,2784,3819,1,1,0,
a,12,OCR,0,0,0,2817,3783,1,1,0,
Rises,12,OCR,0,1,0,3030,3755,1,5,0,
12%,12,OCR,0,0,0,3223,3755,1,3,0,
to,12,OCR,0,0,0,3367,3755,1,2,0,
"74,116",12,OCR,0,0,0,3451,3755,1,6,0,
Cr,12,OCR,0,1,0,3680,3755,1,2,0,
Our,12,OCR,0,1,0,4146,3775,1,3,0,
Bureau,12,OCR,0,1,0,4233,3775,1,6,0,
en,12,OCR,0,0,0,4776,3762,1,2,0,
22,12,OCR,0,0,0,5016,3778,1,2,0,
"31,440",12,OCR,0,0,0,2588,3831,1,6,0,
|,12,OCR,0,0,0,2746,3867,1,1,0,
ja!,12,OCR,0,0,0,3592,3845,1,3,0,
see,12,OCR,0,0,0,166,3879,1,3,0,
ET,12,OCR,0,0,1,281,3875,1,2,0,
WEALTH,12,OCR,0,0,1,396,3875,1,6,0,
Mumbai:,12,OCR,0,1,0,1184,3882,1,7,0,
HDFC,12,OCR,0,0,1,1410,3883,1,4,0,
Bank,12,OCR,0,1,0,1559,3883,1,4,0,
beat,12,OCR,0,0,0,1688,3882,1,4,0,
consensus,12,OCR,0,0,0,1795,3892,1,9,0,
7,12,OCR,0,0,0,2226,3916,1,1,0,
union,12,OCR,0,0,0,3232,3847,1,5,0,
Bankor,12,OCR,0,1,0,3363,3841,1,6,0,
India,12,OCR,0,1,0,3525,3845,1,5,0,
:,12,OCR,0,0,0,3637,3854,1,1,0,
Mumbai:,12,OCR,0,1,0,3850,3882,1,7,0,
ICICI,12,OCR,0,0,1,4080,3883,1,5,0,
"Bank,",12,OCR,0,1,0,4215,3882,1,5,0,
India’s,12,OCR,0,0,0,4361,3882,1,7,0,
second-,12,OCR,0,0,0,4526,3882,1,7,0,
i,12,OCR,0,0,0,5003,3845,1,1,0,
estimates,12,OCR,0,0,0,1184,3933,1,9,0,
to,12,OCR,0,0,0,1402,3935,1,2,0,
post,12,OCR,0,0,0,1457,3934,1,4,0,
a,12,OCR,0,0,0,1560,3942,1,1,0,
12%,12,OCR,0,0,0,1596,3935,1,3,0,
increase,12,OCR,0,0,0,1696,3933,1,8,0,
in,12,OCR,0,0,0,1891,3933,1,2,0,
net,12,OCR,0,0,0,1948,3936,1,3,0,
Provisions,12,OCR,0,1,0,2133,3918,1,10,0,
(&,12,OCR,0,0,0,2350,3916,1,2,0,
crore),12,OCR,0,0,0,2393,3916,1,6,0,
net,12,OCR,0,0,0,3232,3910,1,3,0,
profit,12,OCR,0,0,0,3306,3912,1,6,0,
grew,12,OCR,0,0,0,3430,3920,1,4,0,
nearly,12,OCR,0,0,0,3543,3912,1,6,0,
biggest,12,OCR,0,0,0,3850,3933,1,7,0,
lender,12,OCR,0,0,0,4011,3933,1,6,0,
by,12,OCR,0,0,0,4158,3932,1,2,0,
market,12,OCR,0,0,0,4219,3932,1,6,0,
"capitalisation,",12,OCR,0,0,0,4382,3933,1,15,0,
PROVISIONS,12,OCR,0,0,1,4780,3930,1,10,0,
(EXCLUDING,12,OCR,0,0,1,5033,3929,1,10,0,
TAX),12,OCR,0,0,1,5281,3928,1,4,0,
z,12,OCR,0,0,0,5385,3921,1,1,0,
cr,12,OCR,0,0,0,5416,3936,1,2,0,
O,12,OCR,0,1,1,285,3960,1,1,0,
N,12,OCR,0,1,1,345,3961,1,1,0,
M,12,OCR,0,1,1,423,3961,1,1,0,
O,12,OCR,0,1,1,493,3960,1,1,0,
N,12,OCR,0,1,1,552,3961,1,1,0,
DAY,12,OCR,0,0,1,611,3960,1,3,0,
profit,12,OCR,0,0,0,1184,3983,1,6,0,
to,12,OCR,0,0,0,1317,3984,1,2,0,
"7,18,155",12,OCR,0,0,0,1371,3985,1,7,0,
crore,12,OCR,0,0,0,1521,3992,1,5,0,
in,12,OCR,0,0,0,1647,3983,1,2,0,
the,12,OCR,0,0,0,1703,3983,1,3,0,
June,12,OCR,0,1,0,1784,3983,1,4,0,
quar-,12,OCR,0,0,0,1902,3991,1,5,0,
"2,602",12,OCR,0,0,0,2189,3985,1,5,0,
12%,12,OCR,0,0,0,3233,3977,1,3,0,
in,12,OCR,0,0,0,3321,3985,1,2,0,
the,12,OCR,0,0,0,3365,3976,1,3,0,
June,12,OCR,0,1,0,3440,3978,1,4,0,
"quarter,",12,OCR,0,0,0,3547,3978,1,8,0,
Saturday,12,OCR,0,1,0,3851,3983,1,8,0,
beat,12,OCR,0,0,0,4051,3982,1,4,0,
D-Street,12,OCR,0,1,0,4151,3983,1,8,0,
estimates,12,OCR,0,0,0,4333,3983,1,9,0,
to,12,OCR,0,0,0,4545,3986,1,2,0,
post,12,OCR,0,0,0,4595,3986,1,4,0,
THE,12,OCR,0,0,1,191,4078,1,3,0,
Economic,12,OCR,0,1,0,261,4078,1,8,0,
TIMES,12,OCR,0,0,1,397,4078,1,5,0,
4,12,OCR,0,0,0,412,4484,1,1,0,
FOREX,12,OCR,0,0,1,531,4487,1,5,0,
CARD,12,OCR,0,0,1,591,4487,1,4,0,
V5,12,OCR,0,1,1,639,4482,1,2,0,
CREDIT,12,OCR,0,0,1,664,4486,1,6,0,
CARD:,12,OCR,0,0,1,752,4487,1,5,0,
FIND,12,OCR,0,0,1,783,4487,1,4,0,
Y,12,OCR,0,1,1,825,4482,1,1,0,
"-""",12,OCR,0,0,0,381,4491,1,2,0,
PERFECT,12,OCR,0,0,1,512,4508,1,7,0,
MATCH,12,OCR,0,0,1,576,4507,1,5,0,
OR,12,OCR,0,0,1,660,4506,1,2,0,
OVERSEAS,12,OCR,0,0,1,689,4508,1,8,0,
SPENDI,12,OCR,0,0,1,783,4484,1,6,0,
NC,12,OCR,0,0,1,840,4488,1,2,0,
Lender,12,OCR,0,1,0,1189,3327,1,6,0,
beats,12,OCR,0,0,0,1443,3327,1,5,0,
"estimates,",12,OCR,0,0,0,1641,3327,1,10,0,
sees,12,OCR,0,0,0,1187,3440,1,4,0,
deposit,12,OCR,0,0,0,1350,3425,1,7,0,
growth,12,OCR,0,0,0,1621,3425,1,6,0,
momentum,12,OCR,0,0,0,1188,3527,1,8,0,
"sustaining,",12,OCR,0,0,0,1593,3523,1,11,0,
"ter,",12,OCR,0,0,0,1184,4034,1,4,0,
paced,12,OCR,0,0,0,1261,4033,1,5,0,
by,12,OCR,0,0,0,1393,4032,1,2,0,
gains,12,OCR,0,0,0,1453,4033,1,5,0,
from,12,OCR,0,0,0,1577,4033,1,4,0,
treasury,12,OCR,0,0,0,1690,4034,1,8,0,
opera-,12,OCR,0,0,0,1883,4042,1,6,0,
tionsand,12,OCR,0,0,0,1183,4082,1,8,0,
the,12,OCR,0,0,0,1383,4083,1,3,0,
sale,12,OCR,0,0,0,1457,4083,1,4,0,
of,12,OCR,0,0,0,1546,4083,1,2,0,
equity,12,OCR,0,0,0,1599,4083,1,6,0,
inasubsidia-,12,OCR,0,0,0,1743,4082,1,12,0,
ry.,12,OCR,0,0,0,1184,4140,1,3,0,
India’s,12,OCR,0,0,0,1250,4130,1,7,0,
largest,12,OCR,0,0,0,1409,4130,1,7,0,
lender,12,OCR,0,0,0,1570,4130,1,6,0,
by,12,OCR,0,0,0,1721,4130,1,2,0,
market,12,OCR,0,0,0,1787,4130,1,6,0,
va-,12,OCR,0,0,0,1953,4140,1,3,0,
lue,12,OCR,0,0,0,1183,4180,1,3,0,
also,12,OCR,0,0,0,1266,4180,1,4,0,
announced,12,OCR,0,0,0,1368,4180,1,9,0,
a,12,OCR,0,0,0,1609,4172,1,1,0,
01:01,12,OCR,0,0,0,1660,4183,1,3,0,
bonus,12,OCR,0,0,0,1723,4180,1,5,0,
issue,12,OCR,0,0,0,1870,4181,1,5,0,
—,12,OCR,0,0,0,1994,4202,1,1,0,
NIM(%),12,OCR,0,0,1,2161,4161,1,6,0,
(=,12,OCR,0,0,0,2481,4175,1,2,0,
crore),12,OCR,0,0,0,2523,4174,1,6,0,
SaW,12,OCR,0,0,0,3029,4181,1,3,0,
a,12,OCR,0,0,0,3119,4181,1,1,0,
29-basis,12,OCR,0,0,0,3152,4172,1,8,0,
point,12,OCR,0,0,0,3336,4172,1,5,0,
reduction.,12,OCR,0,0,0,3452,4172,1,10,0,
to,12,OCR,0,0,0,3850,4184,1,2,0,
September,12,OCR,0,1,0,3902,4180,1,9,0,
as,12,OCR,0,0,0,4137,4190,1,2,0,
reduced,12,OCR,0,0,0,4192,4180,1,7,0,
policy,12,OCR,0,0,0,4371,4180,1,6,0,
rates,12,OCR,0,0,0,4509,4183,1,5,0,
ex-,12,OCR,0,0,0,4623,4190,1,3,0,
NET,12,OCR,0,0,1,4780,4170,1,3,0,
PROFIT,12,OCR,0,0,1,4869,4170,1,6,0,
(¢,12,OCR,0,0,0,5024,4168,1,2,0,
cr),12,OCR,0,0,0,5067,4168,1,3,0,
the,12,OCR,0,0,0,1183,4230,1,3,0,
first,12,OCR,0,0,0,1259,4230,1,5,0,
in,12,OCR,0,0,0,1359,4230,1,2,0,
its,12,OCR,0,0,0,1411,4231,1,3,0,
three-decade,12,OCR,0,0,0,1470,4230,1,12,0,
history.,12,OCR,0,0,0,1750,4230,1,8,0,
[|,12,OCR,0,0,0,2148,4212,1,2,0,
PAT,12,OCR,0,0,1,3030,4241,1,3,0,
stood,12,OCR,0,0,0,3119,4239,1,5,0,
"at%4,116",12,OCR,0,0,0,3241,4240,1,8,0,
crore.,12,OCR,0,0,0,3429,4247,1,6,0,
>>,12,OCR,0,0,0,3564,4246,1,2,0,
3,12,OCR,0,0,0,3628,4240,1,1,0,
ert,12,OCR,0,0,0,3850,4233,1,3,0,
downward,12,OCR,0,0,0,3919,4230,1,8,0,
pressure,12,OCR,0,0,0,4151,4239,1,8,0,
on,12,OCR,0,0,0,4340,4240,1,2,0,
advances,12,OCR,0,0,0,4402,4230,1,8,0,
tied,12,OCR,0,0,0,4601,4230,1,4,0,
Analysts,12,OCR,0,1,0,1208,4280,1,8,0,
polled,12,OCR,0,0,0,1404,4280,1,6,0,
by,12,OCR,0,0,0,1541,4280,1,2,0,
Bloomberg,12,OCR,0,1,0,1600,4280,1,9,0,
had,12,OCR,0,0,0,1840,4280,1,3,0,
esti-,12,OCR,0,0,0,1927,4280,1,5,0,
Elis,12,OCR,0,1,0,2297,4233,1,4,0,
to,12,OCR,0,0,0,3850,4284,1,2,0,
external,12,OCR,0,0,0,3898,4280,1,8,0,
benchmarks.,12,OCR,0,0,0,4082,4280,1,11,0,
15.50%,12,OCR,0,0,0,5160,4239,1,5,0,
mated,12,OCR,0,0,0,1184,4330,1,5,0,
net,12,OCR,0,0,0,1329,4333,1,3,0,
profit,12,OCR,0,0,0,1410,4330,1,6,0,
at,12,OCR,0,0,0,1542,4333,1,2,0,
"$17,652",12,OCR,0,0,0,1594,4333,1,7,0,
crore.,12,OCR,0,0,0,1748,4340,1,6,0,
HDFC,12,OCR,0,0,1,1884,4331,1,4,0,
Standalone,12,OCR,0,1,0,3876,4330,1,10,0,
net,12,OCR,0,0,0,4146,4333,1,3,0,
profit,12,OCR,0,0,0,4250,4331,1,6,0,
increased,12,OCR,0,0,0,4404,4330,1,9,0,
to,12,OCR,0,0,0,4643,4334,1,2,0,
"12,768",12,OCR,0,0,0,5006,4311,1,6,0,
"Bank,",12,OCR,0,1,0,1184,4380,1,5,0,
which,12,OCR,0,0,0,1322,4380,1,5,0,
subsumed,12,OCR,0,0,0,1464,4380,1,8,0,
the,12,OCR,0,0,0,1692,4380,1,3,0,
business,12,OCR,0,0,0,1771,4380,1,8,0,
of,12,OCR,0,0,0,1968,4381,1,2,0,
its,12,OCR,0,0,0,1185,4431,1,3,0,
mortgage,12,OCR,0,0,0,1254,4434,1,8,0,
lending,12,OCR,0,0,0,1474,4430,1,7,0,
parent,12,OCR,0,0,0,1652,4433,1,6,0,
two,12,OCR,0,0,0,1808,4433,1,3,0,
years,12,OCR,0,0,0,1900,4440,1,5,0,
"ago,",12,OCR,0,0,0,1184,4490,1,4,0,
had,12,OCR,0,0,0,1280,4480,1,3,0,
reported,12,OCR,0,0,0,1370,4480,1,8,0,
a,12,OCR,0,0,0,1566,4490,1,1,0,
profit,12,OCR,0,0,0,1600,4481,1,6,0,
of,12,OCR,0,0,0,1731,4480,1,2,0,
"7,16,174",12,OCR,0,0,0,1788,4483,1,7,0,
cro-,12,OCR,0,0,0,1935,4490,1,4,0,
re,12,OCR,0,0,0,1184,4540,1,2,0,
in,12,OCR,0,0,0,1242,4530,1,2,0,
the,12,OCR,0,0,0,1297,4530,1,3,0,
same,12,OCR,0,0,0,1379,4540,1,4,0,
period,12,OCR,0,0,0,1502,4530,1,6,0,
last,12,OCR,0,0,0,1654,4530,1,4,0,
year.,12,OCR,0,0,0,1745,4540,1,5,0,
The,12,OCR,0,1,0,1856,4530,1,3,0,
bo-,12,OCR,0,0,0,1952,4530,1,3,0,
ard,12,OCR,0,0,0,1184,4578,1,3,0,
also,12,OCR,0,0,0,1266,4578,1,4,0,
declared,12,OCR,0,0,0,1362,4578,1,8,0,
a,12,OCR,0,0,0,1553,4587,1,1,0,
special,12,OCR,0,0,0,1588,4578,1,7,0,
interim,12,OCR,0,0,0,1748,4578,1,7,0,
divi-,12,OCR,0,0,0,1921,4578,1,5,0,
Snapshot,12,OCR,0,1,0,2130,3323,1,8,0,
MQ1FY25,12,OCR,0,0,1,2130,3423,1,7,0,
MM,12,OCR,0,0,1,2358,3424,1,2,0,
Q1FY26,12,OCR,0,0,1,2408,3424,1,6,0,
Wi,12,OCR,0,1,0,2592,3388,1,2,0,
change,12,OCR,0,0,0,2666,3388,1,6,0,
PAT,12,OCR,0,0,1,2133,3489,1,3,0,
(=,12,OCR,0,0,0,2218,3487,1,2,0,
crore),12,OCR,0,0,0,2262,3487,1,6,0,
"16,174",12,OCR,0,0,0,2258,3554,1,6,0,
2%,12,OCR,0,0,0,2518,3536,1,2,0,
"18,155",12,OCR,0,0,0,2317,3623,1,6,0,
Bere,12,OCR,0,1,0,2130,3967,1,4,0,
On,12,OCR,0,1,0,2442,3963,1,2,0,
GNPA,12,OCR,0,0,1,2152,4500,1,4,0,
ratio,12,OCR,0,0,0,2270,4498,1,5,0,
(%),12,OCR,0,0,0,2369,4499,1,3,0,
on,12,OCR,0,0,0,2479,4130,1,2,0,
‘abit,12,OCR,0,0,0,2618,4130,1,5,0,
"9,000",12,OCR,0,0,0,2683,4318,1,5,0,
offset,12,OCR,0,0,0,3029,3314,1,6,0,
weak,12,OCR,0,0,0,3156,3314,1,4,0,
loan,12,OCR,0,0,0,3275,3313,1,4,0,
growth,12,OCR,0,0,0,3369,3313,1,6,0,
and,12,OCR,0,0,0,3524,3313,1,3,0,
higher,12,OCR,0,0,0,3609,3314,1,6,0,
slippages.,12,OCR,0,0,0,3029,3380,1,10,0,
SMBC,12,OCR,0,0,1,3237,3382,1,4,0,
is,12,OCR,0,0,0,3363,3380,1,2,0,
set,12,OCR,0,0,0,3402,3383,1,3,0,
to,12,OCR,0,0,0,3469,3383,1,2,0,
become,12,OCR,0,0,0,3520,3380,1,6,0,
its,12,OCR,0,0,0,3688,3380,1,3,0,
biggest,12,OCR,0,0,0,3030,3447,1,7,0,
shareholder.,12,OCR,0,0,0,3184,3447,1,12,0,
>>,12,OCR,0,0,0,3456,3454,1,2,0,
3,12,OCR,0,0,0,3521,3449,1,1,0,
mainly,12,OCR,0,0,0,3030,4041,1,6,0,
because,12,OCR,0,0,0,3180,4041,1,7,0,
of,12,OCR,0,0,0,3353,4041,1,2,0,
a,12,OCR,0,0,0,3404,4050,1,1,0,
fall,12,OCR,0,0,0,3434,4041,1,4,0,
in,12,OCR,0,0,0,3510,4041,1,2,0,
provi-,12,OCR,0,0,0,3556,4041,1,6,0,
sions,12,OCR,0,0,0,3029,4105,1,5,0,
even,12,OCR,0,0,0,3143,4114,1,4,0,
as,12,OCR,0,0,0,3252,4114,1,2,0,
net,12,OCR,0,0,0,3306,4108,1,3,0,
interest,12,OCR,0,0,0,3381,4105,1,8,0,
margin,12,OCR,0,0,0,3548,4105,1,6,0,
DESPITE,12,OCR,0,0,1,3028,4377,1,7,0,
ASSET,12,OCR,0,0,1,3202,4377,1,5,0,
QUALITY,12,OCR,0,0,1,3335,4377,1,7,0,
STRESS,12,OCR,0,0,1,3518,4377,1,6,0,
AU,12,OCR,0,0,1,3027,4445,1,2,0,
SFB,12,OCR,0,0,1,3143,4444,1,3,0,
Sees,12,OCR,0,1,0,3284,4444,1,4,0,
16%,12,OCR,0,0,0,3454,4444,1,3,0,
Hike,12,OCR,0,1,0,3601,4441,1,4,0,
in,12,OCR,0,0,0,3031,4535,1,2,0,
PAT,12,OCR,0,0,1,3109,4539,1,3,0,
toz581,12,OCR,0,0,0,3258,4538,1,6,0,
Crore,12,OCR,0,1,0,3517,4538,1,5,0,
Outlook,12,OCR,0,1,0,3852,3331,1,7,0,
for,12,OCR,0,0,0,4122,3331,1,3,0,
core,12,OCR,0,0,0,4233,3346,1,4,0,
margins,12,OCR,0,0,0,4391,3331,1,7,0,
remains,12,OCR,0,0,0,3854,3429,1,7,0,
cautious,12,OCR,0,0,0,4129,3429,1,8,0,
for,12,OCR,0,0,0,4415,3429,1,3,0,
next,12,OCR,0,0,0,4529,3433,1,4,0,
three,12,OCR,0,0,0,3850,3525,1,5,0,
months,12,OCR,0,0,0,4042,3525,1,6,0,
as,12,OCR,0,0,0,4298,3539,1,2,0,
reduced,12,OCR,0,0,0,4385,3525,1,7,0,
a16%,12,OCR,0,0,0,3850,4033,1,4,0,
growth,12,OCR,0,0,0,3972,4030,1,6,0,
in,12,OCR,0,0,0,4132,4030,1,2,0,
its,12,OCR,0,0,0,4183,4030,1,3,0,
June-quarter,12,OCR,0,0,0,4266,4033,1,12,0,
net,12,OCR,0,0,0,4526,4033,1,3,0,
pro-,12,OCR,0,0,0,4599,4040,1,4,0,
"fit,",12,OCR,0,0,0,3850,4080,1,4,0,
but,12,OCR,0,0,0,3915,4080,1,3,0,
sounded,12,OCR,0,0,0,3992,4080,1,7,0,
cautious,12,OCR,0,0,0,4176,4081,1,8,0,
about,12,OCR,0,0,0,4364,4080,1,5,0,
the,12,OCR,0,0,0,4489,4080,1,3,0,
direc-,12,OCR,0,0,0,4563,4080,1,6,0,
tion,12,OCR,0,0,0,3850,4131,1,4,0,
for,12,OCR,0,0,0,3940,4130,1,3,0,
core,12,OCR,0,0,0,4007,4140,1,4,0,
margins,12,OCR,0,0,0,4102,4131,1,7,0,
in,12,OCR,0,0,0,4285,4130,1,2,0,
the,12,OCR,0,0,0,4334,4130,1,3,0,
three,12,OCR,0,0,0,4407,4130,1,5,0,
months,12,OCR,0,0,0,4524,4130,1,6,0,
"2,12,768",12,OCR,0,0,0,3850,4383,1,7,0,
"crore,",12,OCR,0,0,0,3994,4390,1,6,0,
higher,12,OCR,0,0,0,4121,4380,1,6,0,
than,12,OCR,0,0,0,4267,4380,1,4,0,
"#11,770",12,OCR,0,0,0,4370,4383,1,7,0,
crore,12,OCR,0,0,0,4510,4390,1,5,0,
es-,12,OCR,0,0,0,4627,4390,1,3,0,
timated,12,OCR,0,0,0,3850,4430,1,7,0,
by,12,OCR,0,0,0,4018,4430,1,2,0,
aBloomberg,12,OCR,0,0,0,4075,4430,1,10,0,
poll.,12,OCR,0,0,0,4342,4430,1,5,0,
Net,12,OCR,0,1,0,4439,4431,1,3,0,
interest,12,OCR,0,0,0,4521,4431,1,8,0,
margin,12,OCR,0,0,0,3851,4480,1,6,0,
"(NIM),",12,OCR,0,0,1,4014,4481,1,6,0,
a,12,OCR,0,0,0,4161,4490,1,1,0,
key,12,OCR,0,0,0,4194,4480,1,3,0,
profitability,12,OCR,0,0,0,4279,4480,1,13,0,
metric,12,OCR,0,0,0,4544,4480,1,6,0,
for,12,OCR,0,0,0,3850,4528,1,3,0,
"banks,",12,OCR,0,0,0,3917,4528,1,6,0,
stood,12,OCR,0,0,0,4064,4528,1,5,0,
at,12,OCR,0,0,0,4183,4531,1,2,0,
"4.34%,",12,OCR,0,0,0,4229,4531,1,6,0,
compared,12,OCR,0,0,0,4370,4528,1,8,0,
with,12,OCR,0,0,0,4586,4528,1,4,0,
4.36%,12,OCR,0,0,0,3850,4581,1,5,0,
ayear,12,OCR,0,0,0,3977,4588,1,5,0,
"ago,",12,OCR,0,0,0,4106,4588,1,4,0,
and,12,OCR,0,0,0,4196,4578,1,3,0,
4.41%,12,OCR,0,0,0,4279,4581,1,5,0,
aquarter,12,OCR,0,0,0,4402,4580,1,8,0,
ago.,12,OCR,0,0,0,4598,4588,1,4,0,
Factsheet,12,OCR,0,1,0,4781,3321,1,9,0,
@,12,OCR,0,0,0,4774,3412,1,1,0,
Q1FY25,12,OCR,0,0,1,4831,3412,1,6,0,
MQ1FY26,12,OCR,0,0,1,5006,3414,1,7,0,
mie,12,OCR,0,0,0,5231,3405,1,3,0,
Change,12,OCR,0,1,0,5311,3405,1,6,0,
NET,12,OCR,0,0,1,4780,3482,1,3,0,
INTEREST,12,OCR,0,0,1,4870,3482,1,8,0,
INCOME,12,OCR,0,0,1,5070,3483,1,6,0,
(z,12,OCR,0,0,0,5239,3481,1,2,0,
cr),12,OCR,0,0,0,5281,3480,1,3,0,
Eo,12,OCR,0,1,0,4776,3540,1,2,0,
"1,332",12,OCR,0,0,0,4833,3999,1,5,0,
"1,815",12,OCR,0,0,0,4844,4070,1,5,0,
LOANS,12,OCR,0,0,1,5289,4416,1,5,0,
(=,12,OCR,0,0,0,5416,4416,1,2,0,
LCR),12,OCR,0,0,1,5454,4416,1,4,0,
=,12,OCR,0,0,0,5295,4526,1,1,0,
13.6,12,OCR,0,0,0,5420,4526,1,4,0,
“We,12,OCR,0,1,0,3877,4629,1,3,0,
do,12,OCR,0,0,0,3972,4628,1,2,0,
expect,12,OCR,0,0,0,4032,4630,1,6,0,
the,12,OCR,0,0,0,4178,4628,1,3,0,
NIMs,12,OCR,0,0,0,4255,4629,1,4,0,
to,12,OCR,0,0,0,4380,4631,1,2,0,
sort,12,OCR,0,0,0,4432,4630,1,4,0,
of,12,OCR,0,0,0,4525,4628,1,2,0,
com-,12,OCR,0,0,0,4583,4638,1,4,0,
z-,12,OCR,0,0,0,4734,4385,1,2,0,
a,12,OCR,0,0,0,5093,4648,1,1,0,
press,12,OCR,0,0,0,3851,4688,1,5,0,
a,12,OCR,0,0,0,3969,4688,1,1,0,
little,12,OCR,0,0,0,4000,4678,1,6,0,
more,12,OCR,0,0,0,4107,4687,1,4,0,
in,12,OCR,0,0,0,4225,4679,1,2,0,
the,12,OCR,0,0,0,4273,4678,1,3,0,
next,12,OCR,0,0,0,4347,4680,1,4,0,
quarter.,12,OCR,0,0,0,4447,4682,1,8,0,
Af-,12,OCR,0,1,0,4621,4679,1,3,0,
ter,12,OCR,0,0,0,3850,4731,1,3,0,
"that,",12,OCR,0,0,0,3928,4728,1,5,0,
we,12,OCR,0,0,0,4042,4738,1,2,0,
will,12,OCR,0,0,0,4117,4728,1,4,0,
see,12,OCR,0,0,0,4215,4738,1,3,0,
how,12,OCR,0,0,0,4297,4728,1,3,0,
it,12,OCR,0,0,0,4404,4728,1,2,0,
goes.,12,OCR,0,0,0,4452,4738,1,5,0,
It,12,OCR,0,1,0,4571,4729,1,2,0,
de-,12,OCR,0,0,0,4621,4728,1,3,0,
DEPOSIT,12,OCR,0,0,1,5267,4715,1,7,0,
oe,12,OCR,0,0,0,5338,4587,1,2,0,
pends,12,OCR,0,0,0,3851,4778,1,5,0,
on,12,OCR,0,0,0,3994,4788,1,2,0,
the,12,OCR,0,0,0,4067,4778,1,3,0,
Reserve,12,OCR,0,1,0,4154,4779,1,7,0,
